"importId","code","areaCode","city.code","county.code","state.name","country.alpha3Code"
26090,83221,208,"Blackfoot_Bingham County_ID","Bingham County_ID","ID","USA"
26091,83226,208,"Challis_Custer County_ID","Custer County_ID","ID","USA"
26092,83227,208,"Clayton_Custer County_ID","Custer County_ID","ID","USA"
26093,83228,208,"Clifton_Franklin County_ID","Franklin County_ID","ID","USA"
26094,83229,208,"Cobalt_Lemhi County_ID","Lemhi County_ID","ID","USA"
26095,83230,208,"Conda_Caribou County_ID","Caribou County_ID","ID","USA"
26096,83232,208,"Dayton_Franklin County_ID","Franklin County_ID","ID","USA"
26097,83234,208,"Downey_Bannock County_ID","Bannock County_ID","ID","USA"
26098,83235,208,"Ellis_Custer County_ID","Custer County_ID","ID","USA"
26099,83236,208,"Firth_Bingham County_ID","Bingham County_ID","ID","USA"
26100,83237,208,"Franklin_Franklin County_ID","Franklin County_ID","ID","USA"
26101,83238,208,"Geneva_Bear Lake County_ID","Bear Lake County_ID","ID","USA"
26102,83241,208,"Grace_Caribou County_ID","Caribou County_ID","ID","USA"
26103,83243,208,"Holbrook_Oneida County_ID","Oneida County_ID","ID","USA"
26104,83244,208,"Howe_Butte County_ID","Butte County_ID","ID","USA"
26105,83245,208,"Inkom_Bannock County_ID","Bannock County_ID","ID","USA"
26106,83246,208,"Lava Hot Springs_Bannock County_ID","Bannock County_ID","ID","USA"
26107,83250,208,"Mccammon_Bannock County_ID","Bannock County_ID","ID","USA"
26108,83251,208,"Mackay_Custer County_ID","Custer County_ID","ID","USA"
26109,83252,208,"Malad City_Oneida County_ID","Oneida County_ID","ID","USA"
26110,83253,208,"May_Lemhi County_ID","Lemhi County_ID","ID","USA"
26111,83254,208,"Montpelier_Bear Lake County_ID","Bear Lake County_ID","ID","USA"
26112,83255,208,"Moore_Butte County_ID","Butte County_ID","ID","USA"
26113,83262,208,"Pingree_Bingham County_ID","Bingham County_ID","ID","USA"
26114,83263,208,"Preston_Franklin County_ID","Franklin County_ID","ID","USA"
26115,83271,208,"Rockland_Power County_ID","Power County_ID","ID","USA"
26116,83272,208,"Saint Charles_Bear Lake County_ID","Bear Lake County_ID","ID","USA"
26117,83274,208,"Shelley_Bingham County_ID","Bingham County_ID","ID","USA"
26118,83276,208,"Soda Springs_Caribou County_ID","Caribou County_ID","ID","USA"
26119,83277,208,"Springfield_Bingham County_ID","Bingham County_ID","ID","USA"
26120,83278,208,"Stanley_Custer County_ID","Custer County_ID","ID","USA"
26121,83283,208,"Thatcher_Franklin County_ID","Franklin County_ID","ID","USA"
26122,83285,208,"Wayan_Bonneville County_ID","Bonneville County_ID","ID","USA"
26123,83286,208,"Weston_Franklin County_ID","Franklin County_ID","ID","USA"
26124,83287,208,"Fish Haven_Bear Lake County_ID","Bear Lake County_ID","ID","USA"
26125,83301,208,"Twin Falls_Twin Falls County_ID","Twin Falls County_ID","ID","USA"
26126,83302,208,"Rogerson_Twin Falls County_ID","Twin Falls County_ID","ID","USA"
26127,83311,208,"Albion_Cassia County_ID","Cassia County_ID","ID","USA"
26128,83313,208,"Bellevue_Blaine County_ID","Blaine County_ID","ID","USA"
26129,83314,208,"Bliss_Gooding County_ID","Gooding County_ID","ID","USA"
26130,83316,208,"Buhl_Twin Falls County_ID","Twin Falls County_ID","ID","USA"
26131,83318,208,"Burley_Cassia County_ID","Cassia County_ID","ID","USA"
26132,83320,208,"Carey_Blaine County_ID","Blaine County_ID","ID","USA"
26133,83321,208,"Castleford_Twin Falls County_ID","Twin Falls County_ID","ID","USA"
26134,83322,208,"Corral_Camas County_ID","Camas County_ID","ID","USA"
26135,83323,208,"Declo_Cassia County_ID","Cassia County_ID","ID","USA"
26136,83324,208,"Dietrich_Lincoln County_ID","Lincoln County_ID","ID","USA"
26137,83325,208,"Eden_Jerome County_ID","Jerome County_ID","ID","USA"
26138,83327,208,"Fairfield_Camas County_ID","Camas County_ID","ID","USA"
26139,83328,208,"Filer_Twin Falls County_ID","Twin Falls County_ID","ID","USA"
26140,83330,208,"Gooding_Gooding County_ID","Gooding County_ID","ID","USA"
26141,83332,208,"Hagerman_Gooding County_ID","Gooding County_ID","ID","USA"
26142,83333,208,"Hailey_Blaine County_ID","Blaine County_ID","ID","USA"
26143,83334,208,"Hansen_Twin Falls County_ID","Twin Falls County_ID","ID","USA"
26144,83335,208,"Hazelton_Jerome County_ID","Jerome County_ID","ID","USA"
26145,83336,208,"Heyburn_Minidoka County_ID","Minidoka County_ID","ID","USA"
26146,83338,208,"Jerome_Jerome County_ID","Jerome County_ID","ID","USA"
26147,83340,208,"Ketchum_Blaine County_ID","Blaine County_ID","ID","USA"
26148,83341,208,"Kimberly_Twin Falls County_ID","Twin Falls County_ID","ID","USA"
26149,83342,208,"Malta_Cassia County_ID","Cassia County_ID","ID","USA"
26150,83344,208,"Murtaugh_Twin Falls County_ID","Twin Falls County_ID","ID","USA"
26151,83346,208,"Oakley_Cassia County_ID","Cassia County_ID","ID","USA"
26152,83347,208,"Paul_Minidoka County_ID","Minidoka County_ID","ID","USA"
26153,83348,208,"Picabo_Blaine County_ID","Blaine County_ID","ID","USA"
26154,83349,208,"Richfield_Lincoln County_ID","Lincoln County_ID","ID","USA"
26155,83350,208,"Rupert_Minidoka County_ID","Minidoka County_ID","ID","USA"
26156,83352,208,"Shoshone_Lincoln County_ID","Lincoln County_ID","ID","USA"
26157,83355,208,"Wendell_Gooding County_ID","Gooding County_ID","ID","USA"
26158,83401,208,"Idaho Falls_Bonneville County_ID","Bonneville County_ID","ID","USA"
26159,83402,208,"Idaho Falls_Bonneville County_ID","Bonneville County_ID","ID","USA"
26160,83404,208,"Idaho Falls_Bonneville County_ID","Bonneville County_ID","ID","USA"
26161,83406,208,"Idaho Falls_Bonneville County_ID","Bonneville County_ID","ID","USA"
26162,83414,307,"Alta_Teton County_WY","Teton County_WY","WY","USA"
26163,83420,208,"Ashton_Fremont County_ID","Fremont County_ID","ID","USA"
26164,83422,208,"Driggs_Teton County_ID","Teton County_ID","ID","USA"
26165,83423,208,"Dubois_Clark County_ID","Clark County_ID","ID","USA"
26166,83424,208,"Felt_Teton County_ID","Teton County_ID","ID","USA"
26167,83425,208,"Hamer_Jefferson County_ID","Jefferson County_ID","ID","USA"
26168,83427,208,"Iona_Bonneville County_ID","Bonneville County_ID","ID","USA"
26169,83428,208,"Irwin_Bonneville County_ID","Bonneville County_ID","ID","USA"
26170,83429,208,"Island Park_Fremont County_ID","Fremont County_ID","ID","USA"
26171,83431,208,"Lewisville_Jefferson County_ID","Jefferson County_ID","ID","USA"
26172,83434,208,"Menan_Jefferson County_ID","Jefferson County_ID","ID","USA"
26173,83435,208,"Monteview_Jefferson County_ID","Jefferson County_ID","ID","USA"
26174,83436,208,"Newdale_Fremont County_ID","Fremont County_ID","ID","USA"
26175,83440,208,"Rexburg_Madison County_ID","Madison County_ID","ID","USA"
26176,83442,208,"Rigby_Jefferson County_ID","Jefferson County_ID","ID","USA"
26177,83443,208,"Ririe_Jefferson County_ID","Jefferson County_ID","ID","USA"
26178,83444,208,"Roberts_Jefferson County_ID","Jefferson County_ID","ID","USA"
26179,83445,208,"Saint Anthony_Fremont County_ID","Fremont County_ID","ID","USA"
26180,83446,208,"Spencer_Clark County_ID","Clark County_ID","ID","USA"
26181,83448,208,"Sugar City_Madison County_ID","Madison County_ID","ID","USA"
26182,83449,208,"Swan Valley_Bonneville County_ID","Bonneville County_ID","ID","USA"
26183,83450,208,"Terreton_Jefferson County_ID","Jefferson County_ID","ID","USA"
26184,83451,208,"Teton_Fremont County_ID","Fremont County_ID","ID","USA"
26185,83452,208,"Tetonia_Teton County_ID","Teton County_ID","ID","USA"
26186,83455,208,"Victor_Teton County_ID","Teton County_ID","ID","USA"
26187,83462,208,"Carmen_Lemhi County_ID","Lemhi County_ID","ID","USA"
26188,83463,208,"Gibbonsville_Lemhi County_ID","Lemhi County_ID","ID","USA"
26189,83464,208,"Leadore_Lemhi County_ID","Lemhi County_ID","ID","USA"
26190,83466,208,"North Fork_Lemhi County_ID","Lemhi County_ID","ID","USA"
26191,83467,208,"Salmon_Lemhi County_ID","Lemhi County_ID","ID","USA"
26192,83469,208,"Shoup_Lemhi County_ID","Lemhi County_ID","ID","USA"
26193,83501,208,"Lewiston_Nez Perce County_ID","Nez Perce County_ID","ID","USA"
26194,83520,208,"Ahsahka_Clearwater County_ID","Clearwater County_ID","ID","USA"
26195,83522,208,"Cottonwood_Idaho County_ID","Idaho County_ID","ID","USA"
26196,83523,208,"Craigmont_Lewis County_ID","Lewis County_ID","ID","USA"
26197,83524,208,"Culdesac_Nez Perce County_ID","Nez Perce County_ID","ID","USA"
26198,83525,208,"Elk City_Idaho County_ID","Idaho County_ID","ID","USA"
26199,83526,208,"Ferdinand_Idaho County_ID","Idaho County_ID","ID","USA"
26200,83530,208,"Grangeville_Idaho County_ID","Idaho County_ID","ID","USA"
26201,83533,208,"Greencreek_Idaho County_ID","Idaho County_ID","ID","USA"
26202,83535,208,"Juliaetta_Latah County_ID","Latah County_ID","ID","USA"
26203,83536,208,"Kamiah_Idaho County_ID","Idaho County_ID","ID","USA"
26204,83537,208,"Kendrick_Latah County_ID","Latah County_ID","ID","USA"
26205,83539,208,"Kooskia_Idaho County_ID","Idaho County_ID","ID","USA"
26206,83540,208,"Lapwai_Nez Perce County_ID","Nez Perce County_ID","ID","USA"
26207,83541,208,"Lenore_Clearwater County_ID","Clearwater County_ID","ID","USA"
26208,83542,208,"Lucile_Idaho County_ID","Idaho County_ID","ID","USA"
26209,83543,208,"Nezperce_Lewis County_ID","Lewis County_ID","ID","USA"
26210,83544,208,"Orofino_Clearwater County_ID","Clearwater County_ID","ID","USA"
26211,83545,208,"Peck_Nez Perce County_ID","Nez Perce County_ID","ID","USA"
26212,83546,208,"Pierce_Clearwater County_ID","Clearwater County_ID","ID","USA"
26213,83547,208,"Pollock_Idaho County_ID","Idaho County_ID","ID","USA"
26214,83548,208,"Reubens_Lewis County_ID","Lewis County_ID","ID","USA"
26215,83549,208,"Riggins_Idaho County_ID","Idaho County_ID","ID","USA"
26216,83552,208,"Stites_Idaho County_ID","Idaho County_ID","ID","USA"
26217,83553,208,"Weippe_Clearwater County_ID","Clearwater County_ID","ID","USA"
26218,83554,208,"White Bird_Idaho County_ID","Idaho County_ID","ID","USA"
26219,83555,208,"Winchester_Nez Perce County_ID","Nez Perce County_ID","ID","USA"
26220,83602,208,"Banks_Boise County_ID","Boise County_ID","ID","USA"
26221,83604,208,"Bruneau_Owyhee County_ID","Owyhee County_ID","ID","USA"
26222,83605,208,"Caldwell_Canyon County_ID","Canyon County_ID","ID","USA"
26223,83607,208,"Caldwell_Canyon County_ID","Canyon County_ID","ID","USA"
26224,83610,208,"Cambridge_Washington County_ID","Washington County_ID","ID","USA"
26225,83611,208,"Cascade_Valley County_ID","Valley County_ID","ID","USA"
26226,83612,208,"Council_Adams County_ID","Adams County_ID","ID","USA"
26227,83615,208,"Donnelly_Valley County_ID","Valley County_ID","ID","USA"
26228,83616,208,"Eagle_Ada County_ID","Ada County_ID","ID","USA"
26229,83617,208,"Emmett_Gem County_ID","Gem County_ID","ID","USA"
26230,83619,208,"Fruitland_Payette County_ID","Payette County_ID","ID","USA"
26231,83622,208,"Garden Valley_Boise County_ID","Boise County_ID","ID","USA"
26232,83623,208,"Glenns Ferry_Elmore County_ID","Elmore County_ID","ID","USA"
26233,83624,208,"Grand View_Owyhee County_ID","Owyhee County_ID","ID","USA"
26234,83626,208,"Greenleaf_Canyon County_ID","Canyon County_ID","ID","USA"
26235,83627,208,"Hammett_Elmore County_ID","Elmore County_ID","ID","USA"
26236,83628,208,"Homedale_Owyhee County_ID","Owyhee County_ID","ID","USA"
26237,83629,208,"Horseshoe Bend_Boise County_ID","Boise County_ID","ID","USA"
26238,83631,208,"Idaho City_Boise County_ID","Boise County_ID","ID","USA"
26239,83632,208,"Indian Valley_Adams County_ID","Adams County_ID","ID","USA"
26240,83633,208,"King Hill_Elmore County_ID","Elmore County_ID","ID","USA"
26241,83634,208,"Kuna_Ada County_ID","Ada County_ID","ID","USA"
26242,83637,208,"Lowman_Boise County_ID","Boise County_ID","ID","USA"
26243,83638,208,"Mccall_Valley County_ID","Valley County_ID","ID","USA"
26244,83639,208,"Marsing_Owyhee County_ID","Owyhee County_ID","ID","USA"
26245,83641,208,"Melba_Canyon County_ID","Canyon County_ID","ID","USA"
26246,83642,208,"Meridian_Ada County_ID","Ada County_ID","ID","USA"
26247,83643,208,"Mesa_Adams County_ID","Adams County_ID","ID","USA"
26248,83644,208,"Middleton_Canyon County_ID","Canyon County_ID","ID","USA"
26249,83645,208,"Midvale_Washington County_ID","Washington County_ID","ID","USA"
26250,83646,208,"Meridian_Ada County_ID","Ada County_ID","ID","USA"
26251,83647,208,"Mountain Home_Elmore County_ID","Elmore County_ID","ID","USA"
26252,83648,208,"Mountain Home A F B_Elmore County_ID","Elmore County_ID","ID","USA"
26253,83650,208,"Murphy_Owyhee County_ID","Owyhee County_ID","ID","USA"
26254,83651,208,"Nampa_Canyon County_ID","Canyon County_ID","ID","USA"
26255,83654,208,"New Meadows_Adams County_ID","Adams County_ID","ID","USA"
26256,83655,208,"New Plymouth_Payette County_ID","Payette County_ID","ID","USA"
26257,83657,208,"Ola_Gem County_ID","Gem County_ID","ID","USA"
26258,83660,208,"Parma_Canyon County_ID","Canyon County_ID","ID","USA"
26259,83661,208,"Payette_Payette County_ID","Payette County_ID","ID","USA"
26260,83666,208,"Placerville_Boise County_ID","Boise County_ID","ID","USA"
26261,83669,208,"Star_Ada County_ID","Ada County_ID","ID","USA"
26262,83670,208,"Sweet_Gem County_ID","Gem County_ID","ID","USA"
26263,83672,208,"Weiser_Washington County_ID","Washington County_ID","ID","USA"
26264,83676,208,"Wilder_Canyon County_ID","Canyon County_ID","ID","USA"
26265,83677,208,"Yellow Pine_Valley County_ID","Valley County_ID","ID","USA"
26266,83686,208,"Nampa_Canyon County_ID","Canyon County_ID","ID","USA"
26267,83687,208,"Nampa_Canyon County_ID","Canyon County_ID","ID","USA"
26268,83702,208,"Boise_Ada County_ID","Ada County_ID","ID","USA"
26269,83703,208,"Boise_Ada County_ID","Ada County_ID","ID","USA"
26270,83704,208,"Boise_Ada County_ID","Ada County_ID","ID","USA"
26271,83705,208,"Boise_Ada County_ID","Ada County_ID","ID","USA"
26272,83706,208,"Boise_Ada County_ID","Ada County_ID","ID","USA"
26273,83708,208,"Boise_Ada County_ID","Ada County_ID","ID","USA"
26274,83709,208,"Boise_Ada County_ID","Ada County_ID","ID","USA"
26275,83712,208,"Boise_Ada County_ID","Ada County_ID","ID","USA"
26276,83713,208,"Boise_Ada County_ID","Ada County_ID","ID","USA"
26277,83714,208,"Garden City_Ada County_ID","Ada County_ID","ID","USA"
26278,83716,208,"Boise_Ada County_ID","Ada County_ID","ID","USA"
26279,83801,208,"Athol_Kootenai County_ID","Kootenai County_ID","ID","USA"
26280,83802,208,"Avery_Shoshone County_ID","Shoshone County_ID","ID","USA"
26281,83803,208,"Bayview_Kootenai County_ID","Kootenai County_ID","ID","USA"
26282,83804,208,"Blanchard_Bonner County_ID","Bonner County_ID","ID","USA"
26283,83805,208,"Bonners Ferry_Boundary County_ID","Boundary County_ID","ID","USA"
26284,83808,208,"Calder_Shoshone County_ID","Shoshone County_ID","ID","USA"
26285,83809,208,"Careywood_Bonner County_ID","Bonner County_ID","ID","USA"
26286,83810,208,"Cataldo_Kootenai County_ID","Kootenai County_ID","ID","USA"
26287,83811,208,"Clark Fork_Bonner County_ID","Bonner County_ID","ID","USA"
26288,83812,208,"Clarkia_Shoshone County_ID","Shoshone County_ID","ID","USA"
26289,83813,208,"Cocolalla_Bonner County_ID","Bonner County_ID","ID","USA"
26290,83814,208,"Coeur D Alene_Kootenai County_ID","Kootenai County_ID","ID","USA"
26291,83815,208,"Coeur D Alene_Kootenai County_ID","Kootenai County_ID","ID","USA"
26292,83821,208,"Coolin_Bonner County_ID","Bonner County_ID","ID","USA"
26293,83822,208,"Oldtown_Bonner County_ID","Bonner County_ID","ID","USA"
26294,83823,208,"Deary_Latah County_ID","Latah County_ID","ID","USA"
26295,83824,208,"Desmet_Benewah County_ID","Benewah County_ID","ID","USA"
26296,83830,208,"Fernwood_Benewah County_ID","Benewah County_ID","ID","USA"
26297,83832,208,"Genesee_Latah County_ID","Latah County_ID","ID","USA"
26298,83833,208,"Harrison_Kootenai County_ID","Kootenai County_ID","ID","USA"
26299,83834,208,"Harvard_Latah County_ID","Latah County_ID","ID","USA"
26300,83835,208,"Hayden_Kootenai County_ID","Kootenai County_ID","ID","USA"
26301,83836,208,"Hope_Bonner County_ID","Bonner County_ID","ID","USA"
26302,83837,208,"Kellogg_Shoshone County_ID","Shoshone County_ID","ID","USA"
26303,83839,208,"Kingston_Shoshone County_ID","Shoshone County_ID","ID","USA"
26304,83842,208,"Medimont_Kootenai County_ID","Kootenai County_ID","ID","USA"
26305,83843,208,"Moscow_Latah County_ID","Latah County_ID","ID","USA"
26306,83845,208,"Moyie Springs_Boundary County_ID","Boundary County_ID","ID","USA"
26307,83846,208,"Mullan_Shoshone County_ID","Shoshone County_ID","ID","USA"
26308,83847,208,"Naples_Boundary County_ID","Boundary County_ID","ID","USA"
26309,83848,208,"Nordman_Bonner County_ID","Bonner County_ID","ID","USA"
26310,83850,208,"Pinehurst_Shoshone County_ID","Shoshone County_ID","ID","USA"
26311,83851,208,"Plummer_Benewah County_ID","Benewah County_ID","ID","USA"
26312,83852,208,"Ponderay_Bonner County_ID","Bonner County_ID","ID","USA"
26313,83853,208,"Porthill_Boundary County_ID","Boundary County_ID","ID","USA"
26314,83854,208,"Post Falls_Kootenai County_ID","Kootenai County_ID","ID","USA"
26315,83855,208,"Potlatch_Latah County_ID","Latah County_ID","ID","USA"
26316,83856,208,"Priest River_Bonner County_ID","Bonner County_ID","ID","USA"
26317,83857,208,"Princeton_Latah County_ID","Latah County_ID","ID","USA"
26318,83858,208,"Rathdrum_Kootenai County_ID","Kootenai County_ID","ID","USA"
26319,83860,208,"Sagle_Bonner County_ID","Bonner County_ID","ID","USA"
26320,83861,208,"Saint Maries_Benewah County_ID","Benewah County_ID","ID","USA"
26321,83864,208,"Sandpoint_Bonner County_ID","Bonner County_ID","ID","USA"
26322,83868,208,"Smelterville_Shoshone County_ID","Shoshone County_ID","ID","USA"
26323,83869,208,"Spirit Lake_Kootenai County_ID","Kootenai County_ID","ID","USA"
26324,83870,208,"Tensed_Benewah County_ID","Benewah County_ID","ID","USA"
26325,83871,208,"Troy_Latah County_ID","Latah County_ID","ID","USA"
26326,83872,208,"Viola_Latah County_ID","Latah County_ID","ID","USA"
26327,83873,208,"Wallace_Shoshone County_ID","Shoshone County_ID","ID","USA"
26328,83876,208,"Worley_Kootenai County_ID","Kootenai County_ID","ID","USA"
26329,84001,435,"Altamont_Duchesne County_UT","Duchesne County_UT","UT","USA"
26330,84002,435,"Altonah_Duchesne County_UT","Duchesne County_UT","UT","USA"
26331,84003,"3,85,801","American Fork_Utah County_UT","Utah County_UT","UT","USA"
26332,84004,,"Alpine_Utah County_UT","Utah County_UT","UT","USA"
26333,84005,"3,85,801","Eagle Mountain_Utah County_UT","Utah County_UT","UT","USA"
26334,84006,801,"Bingham Canyon_Salt Lake County_UT","Salt Lake County_UT","UT","USA"
26335,84007,435,"Bluebell_Duchesne County_UT","Duchesne County_UT","UT","USA"
26336,84008,435,"Bonanza_Uintah County_UT","Uintah County_UT","UT","USA"
26337,84009,,"South Jordan_Salt Lake County_UT","Salt Lake County_UT","UT","USA"
